mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.043,0.997,-1.829,1.782,0.013,0.025,5686.0,1604.0,1.01
0.083,0.969,-1.664,1.94,0.013,0.023,5276.0,1522.0,1.0
0.009,0.939,-1.76,1.743,0.013,0.026,5324.0,1420.0,1.0
0.147,1.038,-1.831,2.041,0.015,0.028,5013.0,1260.0,1.0
0.14,1.004,-1.705,1.897,0.014,0.027,5366.0,1528.0,1.01
0.18,0.974,-1.643,1.957,0.015,0.024,4524.0,1437.0,1.0
0.241,0.966,-1.44,2.11,0.012,0.024,6510.0,1355.0,1.0
0.189,0.965,-1.584,2.024,0.014,0.021,5071.0,1608.0,1.0
0.181,0.965,-1.645,2.008,0.014,0.024,4597.0,1472.0,1.01
0.178,0.993,-1.575,2.04,0.014,0.024,4723.0,1397.0,1.01
0.128,0.972,-1.744,1.915,0.014,0.027,5094.0,1180.0,1.0
0.135,1.044,-1.698,2.091,0.014,0.03,5382.0,1445.0,1.01
0.081,0.951,-1.573,1.894,0.014,0.023,4628.0,1507.0,1.0
0.073,1.038,-1.86,1.974,0.014,0.026,5347.0,1493.0,1.0
0.091,0.983,-1.647,2.035,0.013,0.023,5641.0,1479.0,1.0
0.004,0.939,-1.774,1.719,0.015,0.022,3824.0,1422.0,1.0
-0.0,0.991,-1.748,1.873,0.013,0.026,5993.0,1391.0,1.0
0.038,0.996,-1.724,1.996,0.014,0.027,5176.0,1432.0,1.0
0.012,1.011,-2.013,1.815,0.014,0.027,5451.0,1300.0,1.0
0.007,0.969,-1.84,1.799,0.014,0.026,5109.0,1406.0,1.0
-0.046,1.031,-1.988,1.781,0.013,0.027,6169.0,1280.0,1.01
-0.032,1.013,-1.787,1.962,0.013,0.029,5775.0,1171.0,1.0
-0.013,1.04,-1.97,1.922,0.016,0.03,4381.0,1310.0,1.0
-0.014,1.003,-1.985,1.803,0.014,0.026,5201.0,1531.0,1.0
0.021,1.027,-1.788,2.186,0.014,0.029,5532.0,1307.0,1.0
0.007,0.994,-1.784,1.87,0.014,0.027,5124.0,1253.0,1.0
-0.0,0.967,-1.784,1.819,0.013,0.024,5540.0,1556.0,1.0
0.019,0.995,-1.741,1.969,0.014,0.03,5167.0,1152.0,1.0
0.045,0.988,-1.727,1.821,0.013,0.025,5786.0,1576.0,1.0
-0.034,0.998,-1.89,1.779,0.014,0.024,5265.0,1377.0,1.0
-0.026,0.975,-1.776,1.817,0.014,0.026,4704.0,1456.0,1.0
-0.017,0.993,-1.764,1.933,0.015,0.023,4263.0,1574.0,1.0
0.004,0.991,-2.009,1.759,0.014,0.026,5266.0,1445.0,1.0
0.017,1.091,-1.993,2.064,0.015,0.033,5433.0,1235.0,1.0
0.014,0.984,-1.855,1.844,0.014,0.029,4986.0,1555.0,1.01
0.009,0.977,-1.807,1.781,0.015,0.027,4514.0,1309.0,1.0
0.013,0.956,-1.642,1.837,0.014,0.026,4802.0,1248.0,1.0
