mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.427,0.858,-1.179,1.998,0.012,0.02,5190.0,1546.0,1.0
0.411,0.876,-1.107,2.187,0.012,0.019,5145.0,1402.0,1.0
0.086,0.847,-1.547,1.586,0.013,0.022,4537.0,1310.0,1.0
0.435,0.847,-1.154,2.028,0.011,0.018,5522.0,1636.0,1.0
0.599,0.839,-1.012,2.108,0.013,0.019,4406.0,1331.0,1.0
0.463,0.803,-0.967,2.016,0.012,0.015,4749.0,1528.0,1.0
0.324,0.866,-1.359,1.875,0.012,0.02,4849.0,1268.0,1.0
0.287,0.83,-1.232,1.813,0.013,0.02,4184.0,1433.0,1.0
0.202,0.843,-1.342,1.8,0.012,0.02,5241.0,1484.0,1.0
0.488,0.839,-1.141,1.979,0.013,0.019,4290.0,1420.0,1.0
0.323,0.852,-1.218,1.919,0.013,0.018,4183.0,1480.0,1.0
0.729,0.868,-0.882,2.332,0.012,0.016,5589.0,1600.0,1.0
0.433,0.861,-1.096,2.091,0.012,0.019,5375.0,1526.0,1.0
0.131,0.842,-1.534,1.632,0.012,0.02,4800.0,1386.0,1.0
0.068,0.834,-1.562,1.538,0.012,0.022,4448.0,1442.0,1.0
0.258,0.892,-1.444,1.963,0.013,0.026,4927.0,954.0,1.0
0.525,0.871,-0.976,2.258,0.013,0.018,4340.0,1487.0,1.0
0.616,0.854,-1.003,2.186,0.011,0.016,5862.0,1551.0,1.0
0.279,0.847,-1.254,1.886,0.013,0.019,4009.0,1427.0,1.0
0.468,0.836,-1.198,1.912,0.013,0.018,4372.0,1359.0,1.0
-0.076,0.883,-1.781,1.524,0.013,0.021,4629.0,1490.0,1.0
0.037,0.859,-1.615,1.638,0.013,0.021,4145.0,1267.0,1.0
-0.081,0.864,-1.684,1.559,0.012,0.025,5264.0,1153.0,1.0
-0.153,0.894,-1.876,1.411,0.013,0.022,4538.0,1732.0,1.01
0.383,0.834,-1.401,1.769,0.013,0.018,4079.0,1437.0,1.0
0.131,0.844,-1.402,1.708,0.013,0.021,4088.0,1411.0,1.0
0.143,0.868,-1.415,1.793,0.012,0.02,4916.0,1396.0,1.01
0.052,0.886,-1.569,1.653,0.014,0.023,4080.0,1217.0,1.0
0.002,0.889,-1.668,1.686,0.014,0.023,3790.0,1513.0,1.01
0.047,0.887,-1.559,1.665,0.014,0.021,4181.0,1415.0,1.0
