mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.091,0.102,-0.109,0.269,0.002,0.002,3634.0,1585.0,1.0
0.121,0.105,-0.085,0.314,0.002,0.002,3649.0,1685.0,1.0
0.151,0.109,-0.068,0.339,0.002,0.002,3866.0,1674.0,1.0
0.18,0.11,-0.025,0.379,0.002,0.001,3697.0,1881.0,1.0
0.214,0.111,-0.001,0.416,0.002,0.001,3613.0,1938.0,1.0
0.257,0.112,0.061,0.476,0.002,0.002,3248.0,1622.0,1.0
0.282,0.113,0.071,0.495,0.002,0.002,3035.0,1712.0,1.0
0.305,0.114,0.096,0.526,0.002,0.002,2887.0,1641.0,1.0
0.324,0.116,0.099,0.528,0.002,0.002,3002.0,1559.0,1.0
0.345,0.117,0.132,0.572,0.002,0.001,3062.0,1613.0,1.0
0.372,0.119,0.151,0.608,0.002,0.002,3122.0,1499.0,1.0
0.393,0.119,0.164,0.608,0.002,0.002,3053.0,1635.0,1.0
0.414,0.118,0.195,0.639,0.002,0.002,2790.0,1793.0,1.0
0.434,0.118,0.217,0.667,0.002,0.002,2682.0,1656.0,1.0
0.445,0.12,0.214,0.663,0.002,0.002,2711.0,1803.0,1.0
0.461,0.123,0.226,0.692,0.002,0.002,2658.0,1991.0,1.0
0.471,0.121,0.259,0.714,0.002,0.002,2649.0,1892.0,1.0
0.477,0.122,0.242,0.697,0.002,0.002,2665.0,1784.0,1.0
0.488,0.123,0.272,0.736,0.002,0.002,2619.0,1940.0,1.0
0.5,0.124,0.281,0.744,0.002,0.002,2647.0,1857.0,1.0
0.515,0.126,0.268,0.738,0.003,0.002,2481.0,1868.0,1.0
0.537,0.127,0.318,0.795,0.003,0.002,2484.0,1902.0,1.0
0.553,0.127,0.313,0.784,0.003,0.002,2579.0,1860.0,1.0
0.574,0.13,0.34,0.816,0.003,0.002,2521.0,1891.0,1.0
0.589,0.13,0.337,0.823,0.003,0.002,2495.0,1719.0,1.0
0.606,0.131,0.366,0.855,0.003,0.002,2537.0,1860.0,1.0
0.618,0.131,0.38,0.859,0.003,0.002,2501.0,1989.0,1.0
0.634,0.133,0.393,0.885,0.003,0.002,2490.0,1829.0,1.0
0.65,0.133,0.402,0.898,0.003,0.002,2527.0,1904.0,1.0
0.667,0.134,0.423,0.92,0.003,0.002,2597.0,2012.0,1.0
0.683,0.135,0.423,0.929,0.003,0.002,2644.0,1866.0,1.0
0.7,0.138,0.457,0.98,0.003,0.002,2583.0,1906.0,1.0
0.71,0.14,0.463,0.988,0.003,0.002,2621.0,1727.0,1.0
0.726,0.143,0.486,1.019,0.003,0.002,2599.0,1679.0,1.0
0.737,0.144,0.476,1.012,0.003,0.002,2584.0,1786.0,1.0
0.753,0.144,0.485,1.015,0.003,0.002,2618.0,1806.0,1.0
0.758,0.147,0.49,1.036,0.003,0.002,2471.0,1820.0,1.0
0.758,0.148,0.474,1.018,0.003,0.002,2548.0,1887.0,1.0
0.762,0.147,0.479,1.031,0.003,0.002,2373.0,1885.0,1.0
