mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.14,0.938,-1.767,1.771,0.022,0.019,1822.0,1324.0,1.0
-0.154,0.975,-2.092,1.538,0.022,0.02,1914.0,1525.0,1.0
-0.176,0.961,-2.043,1.582,0.021,0.021,2036.0,1469.0,1.0
-0.103,0.996,-2.017,1.721,0.022,0.021,2124.0,1629.0,1.0
-0.008,0.976,-1.734,1.789,0.022,0.022,1886.0,1589.0,1.0
-0.054,0.988,-2.024,1.69,0.023,0.022,1892.0,1477.0,1.0
-0.033,1.011,-2.017,1.827,0.02,0.022,2483.0,1519.0,1.0
-0.084,0.978,-1.89,1.685,0.024,0.02,1720.0,1720.0,1.0
0.041,0.988,-1.688,1.977,0.025,0.022,1607.0,1412.0,1.0
0.016,1.013,-1.811,2.014,0.025,0.022,1586.0,1448.0,1.0
0.026,1.005,-1.714,1.966,0.021,0.021,2336.0,1569.0,1.0
0.026,0.962,-1.874,1.735,0.02,0.022,2386.0,1487.0,1.0
0.011,1.005,-1.901,1.801,0.023,0.021,1941.0,1508.0,1.0
-0.002,1.019,-1.716,2.049,0.02,0.025,2501.0,1483.0,1.0
-0.006,1.018,-1.864,1.972,0.023,0.021,2030.0,1607.0,1.0
0.038,1.003,-1.788,1.872,0.021,0.021,2282.0,1595.0,1.0
0.071,1.005,-1.767,1.98,0.026,0.022,1544.0,1502.0,1.0
0.013,0.944,-1.805,1.749,0.02,0.022,2289.0,1230.0,1.0
0.036,0.97,-1.846,1.862,0.023,0.021,1728.0,1429.0,1.0
-0.032,1.051,-1.884,2.011,0.02,0.024,2630.0,1553.0,1.0
-0.032,1.019,-1.832,1.9,0.024,0.022,1725.0,1389.0,1.0
-0.053,1.021,-1.883,1.91,0.023,0.024,1892.0,1389.0,1.0
-0.039,0.976,-1.831,1.791,0.022,0.022,2004.0,1537.0,1.0
-0.015,1.023,-1.933,1.903,0.023,0.022,1900.0,1513.0,1.0
-0.047,1.005,-1.896,1.792,0.021,0.022,2303.0,1645.0,1.0
-0.009,1.01,-1.781,1.97,0.021,0.023,2236.0,1364.0,1.0
0.003,0.988,-1.857,1.806,0.02,0.022,2438.0,1683.0,1.0
-0.002,1.033,-1.817,2.058,0.021,0.024,2404.0,1326.0,1.0
-0.026,1.017,-1.92,1.907,0.022,0.027,2095.0,1280.0,1.0
0.009,1.002,-1.757,2.067,0.021,0.023,2327.0,1300.0,1.0
-0.03,0.991,-1.869,1.86,0.022,0.024,2001.0,1446.0,1.0
-0.001,0.999,-1.934,1.888,0.02,0.022,2387.0,1489.0,1.0
-0.026,1.0,-1.862,1.877,0.021,0.023,2256.0,1563.0,1.0
-0.015,0.976,-1.672,1.893,0.019,0.023,2570.0,1473.0,1.0
-0.037,1.002,-2.002,1.772,0.025,0.022,1668.0,1581.0,1.0
-0.02,0.967,-1.8,1.757,0.02,0.022,2454.0,1644.0,1.0
-0.007,1.014,-1.858,1.877,0.022,0.022,2090.0,1615.0,1.0
-0.004,0.979,-1.867,1.837,0.024,0.02,1651.0,1240.0,1.0
0.022,0.989,-1.908,1.776,0.021,0.022,2195.0,1517.0,1.0
-0.016,1.001,-1.758,1.913,0.022,0.021,2033.0,1577.0,1.0
-0.021,1.052,-2.068,1.922,0.024,0.023,1916.0,1491.0,1.0
-0.018,0.971,-1.616,2.073,0.021,0.021,2193.0,1547.0,1.0
0.015,1.01,-1.889,1.888,0.021,0.021,2246.0,1598.0,1.0
0.002,0.951,-1.664,1.909,0.02,0.02,2198.0,1653.0,1.0
-0.033,0.969,-1.743,1.889,0.023,0.019,1832.0,1549.0,1.0
0.008,0.998,-1.85,1.888,0.02,0.022,2441.0,1437.0,1.0
-0.029,1.022,-1.98,1.916,0.02,0.022,2493.0,1685.0,1.0
0.026,0.996,-1.762,1.917,0.024,0.021,1736.0,1325.0,1.0
