mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.004,0.041,-0.073,0.091,0.001,0.001,3093.0,1650.0,1.0
0.006,0.043,-0.075,0.1,0.001,0.001,2868.0,1606.0,1.0
0.007,0.044,-0.072,0.105,0.001,0.001,2864.0,1488.0,1.0
0.009,0.045,-0.076,0.108,0.001,0.001,2919.0,1755.0,1.0
0.01,0.047,-0.08,0.107,0.001,0.001,3086.0,1628.0,1.0
0.012,0.048,-0.078,0.11,0.001,0.001,2947.0,1796.0,1.0
0.013,0.05,-0.081,0.115,0.001,0.001,2934.0,1727.0,1.0
0.012,0.05,-0.079,0.116,0.001,0.001,3042.0,1670.0,1.0
0.011,0.051,-0.074,0.133,0.001,0.001,3061.0,1731.0,1.0
0.01,0.053,-0.097,0.114,0.001,0.001,2998.0,1766.0,1.0
0.009,0.054,-0.097,0.122,0.001,0.001,2876.0,1834.0,1.0
0.009,0.055,-0.094,0.129,0.001,0.001,3059.0,1913.0,1.0
0.007,0.055,-0.096,0.124,0.001,0.001,3087.0,1870.0,1.0
0.007,0.056,-0.104,0.124,0.001,0.001,3148.0,1869.0,1.0
0.007,0.058,-0.107,0.124,0.001,0.001,3093.0,1765.0,1.0
0.008,0.059,-0.102,0.131,0.001,0.001,2828.0,1912.0,1.0
0.008,0.06,-0.105,0.14,0.001,0.001,2835.0,1819.0,1.0
0.008,0.062,-0.112,0.128,0.001,0.001,2767.0,1904.0,1.0
0.008,0.062,-0.112,0.131,0.001,0.001,2776.0,1867.0,1.0
0.007,0.063,-0.122,0.127,0.001,0.001,2873.0,1733.0,1.0
0.006,0.063,-0.121,0.132,0.001,0.001,2833.0,1834.0,1.0
0.004,0.063,-0.123,0.134,0.001,0.001,2832.0,1741.0,1.0
0.002,0.064,-0.131,0.125,0.001,0.001,2897.0,1820.0,1.0
0.001,0.065,-0.126,0.141,0.001,0.001,3000.0,1769.0,1.0
0.002,0.066,-0.124,0.145,0.001,0.001,2925.0,1676.0,1.0
0.004,0.067,-0.129,0.143,0.001,0.001,2842.0,1804.0,1.0
0.007,0.069,-0.125,0.154,0.001,0.001,2729.0,1664.0,1.0
0.01,0.071,-0.131,0.158,0.001,0.001,2641.0,1835.0,1.0
0.013,0.073,-0.127,0.164,0.002,0.001,2488.0,1799.0,1.0
0.016,0.074,-0.114,0.183,0.002,0.001,2446.0,1892.0,1.0
0.019,0.076,-0.12,0.188,0.002,0.001,2379.0,1768.0,1.0
0.023,0.078,-0.106,0.201,0.002,0.001,2312.0,1836.0,1.0
0.028,0.08,-0.103,0.209,0.002,0.001,2297.0,1908.0,1.0
0.032,0.082,-0.092,0.237,0.002,0.001,2235.0,1733.0,1.0
0.038,0.086,-0.112,0.224,0.002,0.002,2184.0,1803.0,1.0
0.041,0.088,-0.096,0.243,0.002,0.002,2163.0,1768.0,1.0
0.043,0.09,-0.13,0.218,0.002,0.002,2070.0,1802.0,1.0
0.044,0.091,-0.093,0.253,0.002,0.002,2130.0,1801.0,1.0
0.043,0.092,-0.099,0.251,0.002,0.002,2136.0,1838.0,1.0
0.044,0.092,-0.107,0.246,0.002,0.002,2081.0,1704.0,1.0
0.044,0.094,-0.124,0.232,0.002,0.002,2104.0,1702.0,1.0
0.034,0.009,0.019,0.05,0.0,0.0,1655.0,1471.0,1.0
-0.001,0.037,-0.071,0.069,0.001,0.001,4418.0,1458.0,1.0
