mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.241,0.162,-0.059,0.542,0.004,0.003,2059.0,1503.0,1.0
0.253,0.165,-0.048,0.567,0.004,0.003,2147.0,1332.0,1.0
0.272,0.168,-0.018,0.607,0.004,0.003,1857.0,1497.0,1.0
0.235,0.168,-0.076,0.56,0.004,0.003,2137.0,1651.0,1.0
0.225,0.171,-0.085,0.552,0.004,0.003,1899.0,1569.0,1.0
0.24,0.181,-0.079,0.593,0.004,0.003,1988.0,1259.0,1.0
0.238,0.181,-0.062,0.627,0.004,0.003,1957.0,1282.0,1.0
0.261,0.185,-0.053,0.637,0.004,0.003,1740.0,1457.0,1.0
0.257,0.192,-0.087,0.637,0.005,0.003,1745.0,1601.0,1.0
0.234,0.194,-0.127,0.618,0.005,0.003,1778.0,1668.0,1.0
0.203,0.197,-0.157,0.588,0.005,0.003,1879.0,1714.0,1.0
0.191,0.199,-0.19,0.563,0.005,0.003,1962.0,1741.0,1.0
0.172,0.202,-0.202,0.566,0.005,0.004,1761.0,1683.0,1.0
0.13,0.202,-0.245,0.525,0.005,0.004,1935.0,1713.0,1.0
0.095,0.202,-0.287,0.478,0.005,0.004,1838.0,1675.0,1.0
0.087,0.209,-0.279,0.496,0.005,0.004,1715.0,1718.0,1.0
0.081,0.214,-0.303,0.499,0.005,0.004,1627.0,1533.0,1.0
0.1,0.219,-0.332,0.499,0.006,0.004,1508.0,1649.0,1.0
0.067,0.222,-0.324,0.51,0.006,0.004,1569.0,1660.0,1.0
0.061,0.224,-0.374,0.477,0.006,0.004,1508.0,1593.0,1.0
0.055,0.231,-0.396,0.471,0.006,0.004,1529.0,1632.0,1.0
0.027,0.235,-0.4,0.469,0.006,0.004,1604.0,1691.0,1.0
0.014,0.24,-0.399,0.485,0.006,0.005,1727.0,1693.0,1.0
0.011,0.242,-0.445,0.462,0.006,0.005,1592.0,1708.0,1.0
0.02,0.243,-0.49,0.428,0.006,0.005,1581.0,1595.0,1.0
0.044,0.251,-0.396,0.538,0.006,0.005,1535.0,1543.0,1.0
0.05,0.253,-0.442,0.499,0.007,0.005,1504.0,1567.0,1.0
0.099,0.263,-0.399,0.597,0.007,0.005,1343.0,1587.0,1.0
0.108,0.266,-0.373,0.62,0.007,0.005,1319.0,1413.0,1.0
0.131,0.271,-0.347,0.678,0.007,0.005,1346.0,1560.0,1.0
0.137,0.278,-0.362,0.671,0.008,0.006,1371.0,1551.0,1.0
