mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.588,0.92,-1.179,2.294,0.015,0.016,3530.0,1570.0,1.0
0.512,0.924,-1.314,2.169,0.015,0.018,3777.0,1258.0,1.0
0.407,0.918,-1.239,2.189,0.015,0.022,3748.0,1298.0,1.0
0.48,0.893,-1.33,1.958,0.018,0.018,2440.0,1389.0,1.0
0.418,0.919,-1.426,2.027,0.017,0.018,3060.0,1614.0,1.0
0.485,0.886,-1.194,2.088,0.016,0.02,3057.0,1670.0,1.0
0.402,0.879,-1.265,2.033,0.017,0.018,2738.0,1539.0,1.0
0.355,0.88,-1.351,1.902,0.015,0.018,3287.0,1628.0,1.0
0.339,0.913,-1.312,2.103,0.015,0.021,3552.0,1512.0,1.0
0.24,0.842,-1.367,1.772,0.015,0.016,3097.0,1839.0,1.0
0.338,0.883,-1.375,1.879,0.015,0.017,3267.0,1643.0,1.0
0.216,0.913,-1.609,1.826,0.017,0.021,2838.0,1475.0,1.0
0.276,0.881,-1.373,1.871,0.016,0.018,3058.0,1707.0,1.0
0.278,0.853,-1.186,1.988,0.017,0.019,2661.0,1603.0,1.0
0.332,0.897,-1.221,2.111,0.017,0.02,2824.0,1274.0,1.0
0.369,0.904,-1.37,2.031,0.017,0.02,2933.0,1403.0,1.0
0.266,0.917,-1.539,1.9,0.016,0.021,3354.0,1451.0,1.0
0.224,0.86,-1.369,1.837,0.018,0.018,2349.0,1370.0,1.0
0.3,0.876,-1.277,1.939,0.017,0.019,2665.0,1591.0,1.0
0.371,0.877,-1.27,1.991,0.017,0.017,2824.0,1363.0,1.0
0.273,0.884,-1.231,1.974,0.015,0.019,3302.0,1543.0,1.01
0.399,0.866,-1.384,1.89,0.016,0.019,2884.0,1173.0,1.0
0.291,0.881,-1.292,1.986,0.016,0.019,3049.0,1393.0,1.0
0.331,0.88,-1.295,1.935,0.016,0.019,2940.0,1603.0,1.0
0.241,0.896,-1.386,1.956,0.016,0.023,3227.0,1380.0,1.0
