mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.478,0.928,-1.412,2.072,0.013,0.022,5053.0,1266.0,1.0
0.421,0.975,-1.389,2.245,0.015,0.021,4175.0,1598.0,1.0
0.352,0.952,-1.434,2.196,0.013,0.024,5340.0,1428.0,1.01
0.345,0.946,-1.411,2.163,0.013,0.022,5086.0,1435.0,1.01
0.389,0.948,-1.272,2.223,0.013,0.024,5357.0,1322.0,1.0
0.348,0.922,-1.316,2.165,0.014,0.02,4445.0,1379.0,1.0
0.365,0.898,-1.354,1.966,0.012,0.021,5605.0,1559.0,1.0
0.298,0.949,-1.447,2.173,0.012,0.025,6113.0,1272.0,1.01
0.258,0.949,-1.61,1.935,0.014,0.022,4638.0,1330.0,1.0
0.335,0.937,-1.412,2.139,0.014,0.026,4285.0,1275.0,1.0
0.419,0.945,-1.239,2.221,0.015,0.021,4050.0,1490.0,1.0
0.49,0.927,-1.161,2.3,0.015,0.021,4038.0,1305.0,1.01
0.272,0.936,-1.524,1.961,0.014,0.025,4198.0,1162.0,1.0
0.289,0.949,-1.532,2.007,0.013,0.021,5763.0,1772.0,1.0
0.243,0.986,-1.604,1.993,0.014,0.024,4947.0,1471.0,1.0
0.036,0.96,-1.682,1.914,0.014,0.024,4560.0,1603.0,1.0
0.062,0.948,-1.753,1.798,0.013,0.026,5566.0,1531.0,1.0
0.011,0.933,-1.626,1.839,0.014,0.024,4744.0,1309.0,1.0
0.011,0.914,-1.67,1.718,0.014,0.022,4478.0,1511.0,1.0
0.036,0.948,-1.752,1.731,0.014,0.029,4627.0,1151.0,1.0
0.185,0.959,-1.655,1.903,0.013,0.028,5987.0,1143.0,1.0
0.059,0.916,-1.556,1.789,0.014,0.022,4505.0,1566.0,1.0
0.021,0.907,-1.573,1.81,0.013,0.025,4965.0,1211.0,1.0
-0.114,0.965,-1.982,1.519,0.013,0.025,5529.0,1667.0,1.01
-0.133,0.945,-1.803,1.679,0.012,0.024,5854.0,1587.0,1.01
-0.15,0.898,-1.904,1.458,0.013,0.022,4596.0,1498.0,1.0
-0.207,0.937,-1.886,1.616,0.014,0.022,4483.0,1482.0,1.0
-0.325,0.954,-2.232,1.356,0.014,0.022,4507.0,1501.0,1.0
-0.268,0.945,-2.017,1.535,0.012,0.023,6520.0,1394.0,1.0
-0.422,0.981,-2.173,1.535,0.014,0.021,5273.0,1358.0,1.0
-0.396,0.948,-2.052,1.501,0.012,0.02,5831.0,1669.0,1.0
-0.304,0.953,-2.154,1.358,0.014,0.022,4760.0,1520.0,1.0
-0.357,0.97,-2.154,1.497,0.015,0.023,4322.0,1244.0,1.0
-0.208,0.928,-1.882,1.585,0.013,0.021,5014.0,1548.0,1.0
-0.174,0.972,-2.024,1.548,0.015,0.024,4145.0,1373.0,1.01
