mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.18,0.886,-1.521,1.761,0.017,0.019,2768.0,1538.0,1.01
0.167,0.892,-1.439,1.898,0.019,0.019,2225.0,1693.0,1.0
-0.05,0.888,-1.766,1.539,0.021,0.023,1808.0,1542.0,1.0
0.054,0.865,-1.673,1.613,0.017,0.02,2755.0,1252.0,1.0
-0.037,0.943,-1.916,1.608,0.02,0.022,2288.0,1384.0,1.0
-0.15,0.86,-1.736,1.464,0.016,0.021,3064.0,1564.0,1.0
-0.058,0.897,-1.755,1.54,0.017,0.02,2905.0,1638.0,1.0
-0.285,0.876,-1.954,1.275,0.02,0.018,1989.0,1350.0,1.0
-0.334,0.905,-2.105,1.293,0.019,0.021,2303.0,1227.0,1.0
-0.347,0.9,-2.13,1.258,0.018,0.021,2476.0,1348.0,1.0
-0.393,0.852,-2.148,1.067,0.016,0.017,2884.0,1619.0,1.0
-0.52,0.889,-2.035,1.247,0.019,0.015,2173.0,1427.0,1.0
-0.069,0.873,-1.578,1.712,0.017,0.019,2713.0,1516.0,1.0
-0.202,0.897,-1.765,1.594,0.017,0.018,2725.0,1589.0,1.0
-0.022,0.887,-1.651,1.67,0.018,0.022,2381.0,1500.0,1.0
0.074,0.882,-1.516,1.746,0.017,0.018,2639.0,1697.0,1.0
0.109,0.918,-1.549,1.879,0.017,0.022,2765.0,1490.0,1.0
0.079,0.891,-1.573,1.78,0.019,0.019,2295.0,1490.0,1.0
0.17,0.887,-1.49,1.771,0.017,0.019,2701.0,1449.0,1.0
-0.053,0.895,-1.806,1.614,0.019,0.02,2338.0,1292.0,1.0
-0.052,0.853,-1.597,1.583,0.016,0.02,2812.0,1619.0,1.0
-0.23,0.933,-2.129,1.339,0.019,0.021,2509.0,1405.0,1.01
-0.227,0.859,-1.813,1.351,0.018,0.019,2208.0,1641.0,1.0
-0.282,0.874,-1.923,1.274,0.017,0.019,2562.0,1528.0,1.0
-0.14,0.914,-1.843,1.606,0.019,0.021,2343.0,1479.0,1.01
-0.426,0.895,-2.098,1.248,0.017,0.019,2869.0,1350.0,1.0
-0.375,0.893,-2.042,1.213,0.015,0.021,3180.0,1611.0,1.0
-0.345,0.917,-2.026,1.374,0.021,0.021,1969.0,1276.0,1.0
